Loading image features from img_features/ResNet-152-imagenet.tsv
Loading navigation graphs for 61 scans
R2RBatch loaded with 14039 instructions, using splits: train
Loading image features from img_features/ResNet-152-imagenet.tsv
Loading navigation graphs for 56 scans
R2RBatch loaded with 1021 instructions, using splits: val_seen
Loading image features from img_features/ResNet-152-imagenet.tsv
Loading navigation graphs for 11 scans
R2RBatch loaded with 2349 instructions, using splits: val_unseen
/home/intern/miniconda3/envs/r2r_v2/lib/python3.6/site-packages/torch/nn/modules/rnn.py:46: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.5 and num_layers=1
  "num_layers={}".format(dropout, num_layers))
Training with sample feedback
71m 53s (- 117m 17s) (7600 38%) train loss: 0.7880, val_seen loss: 0.8982, success_rate: 0.316, val_unseen loss: 1.0240, success_rate: 0.201
72m 48s (- 116m 18s) (7700 38%) train loss: 0.7832, val_seen loss: 0.8645, success_rate: 0.321, val_unseen loss: 0.9904, success_rate: 0.186
73m 42s (- 115m 17s) (7800 39%) train loss: 0.7960, val_seen loss: 0.8618, success_rate: 0.341, val_unseen loss: 0.9972, success_rate: 0.187
74m 37s (- 114m 17s) (7900 39%) train loss: 0.7852, val_seen loss: 0.8722, success_rate: 0.324, val_unseen loss: 0.9922, success_rate: 0.185
75m 40s (- 113m 30s) (8000 40%) train loss: 0.7846, val_seen loss: 0.8732, success_rate: 0.325, val_unseen loss: 1.0111, success_rate: 0.189
76m 35s (- 112m 30s) (8100 40%) train loss: 0.7856, val_seen loss: 0.8704, success_rate: 0.336, val_unseen loss: 1.0187, success_rate: 0.182
77m 34s (- 111m 37s) (8200 41%) train loss: 0.7800, val_seen loss: 0.8735, success_rate: 0.315, val_unseen loss: 1.0232, success_rate: 0.186
78m 30s (- 110m 40s) (8300 41%) train loss: 0.7820, val_seen loss: 0.8811, success_rate: 0.322, val_unseen loss: 1.0277, success_rate: 0.199
79m 24s (- 109m 39s) (8400 42%) train loss: 0.7779, val_seen loss: 0.8991, success_rate: 0.342, val_unseen loss: 1.0246, success_rate: 0.201
80m 20s (- 108m 42s) (8500 42%) train loss: 0.7768, val_seen loss: 0.8754, success_rate: 0.325, val_unseen loss: 1.0314, success_rate: 0.194
81m 19s (- 107m 48s) (8600 43%) train loss: 0.7764, val_seen loss: 0.8934, success_rate: 0.355, val_unseen loss: 1.0236, success_rate: 0.203
82m 12s (- 106m 46s) (8700 43%) train loss: 0.7734, val_seen loss: 0.8821, success_rate: 0.334, val_unseen loss: 1.0169, success_rate: 0.178
83m 6s (- 105m 46s) (8800 44%) train loss: 0.7729, val_seen loss: 0.8871, success_rate: 0.326, val_unseen loss: 1.0361, success_rate: 0.180
84m 2s (- 104m 48s) (8900 44%) train loss: 0.7679, val_seen loss: 0.8644, success_rate: 0.341, val_unseen loss: 1.0101, success_rate: 0.191
84m 56s (- 103m 48s) (9000 45%) train loss: 0.7738, val_seen loss: 0.8692, success_rate: 0.330, val_unseen loss: 1.0219, success_rate: 0.194
85m 51s (- 102m 50s) (9100 45%) train loss: 0.7723, val_seen loss: 0.8881, success_rate: 0.341, val_unseen loss: 1.0383, success_rate: 0.169
86m 44s (- 101m 49s) (9200 46%) train loss: 0.7690, val_seen loss: 0.8646, success_rate: 0.334, val_unseen loss: 1.0098, success_rate: 0.201
87m 40s (- 100m 52s) (9300 46%) train loss: 0.7627, val_seen loss: 0.8672, success_rate: 0.317, val_unseen loss: 1.0219, success_rate: 0.185
88m 35s (- 99m 53s) (9400 47%) train loss: 0.7637, val_seen loss: 0.8844, success_rate: 0.350, val_unseen loss: 1.0383, success_rate: 0.216
89m 30s (- 98m 56s) (9500 47%) train loss: 0.7644, val_seen loss: 0.8846, success_rate: 0.354, val_unseen loss: 1.0119, success_rate: 0.195
90m 33s (- 98m 6s) (9600 48%) train loss: 0.7629, val_seen loss: 0.9058, success_rate: 0.335, val_unseen loss: 1.0483, success_rate: 0.175
91m 27s (- 97m 7s) (9700 48%) train loss: 0.7677, val_seen loss: 0.8929, success_rate: 0.332, val_unseen loss: 1.0324, success_rate: 0.196
92m 22s (- 96m 8s) (9800 49%) train loss: 0.7622, val_seen loss: 0.8687, success_rate: 0.341, val_unseen loss: 1.0333, success_rate: 0.193
93m 17s (- 95m 10s) (9900 49%) train loss: 0.7586, val_seen loss: 0.8906, success_rate: 0.343, val_unseen loss: 1.0515, success_rate: 0.194
94m 12s (- 94m 12s) (10000 50%) train loss: 0.7585, val_seen loss: 0.8856, success_rate: 0.325, val_unseen loss: 1.0453, success_rate: 0.196
95m 8s (- 93m 15s) (10100 50%) train loss: 0.7630, val_seen loss: 0.8774, success_rate: 0.333, val_unseen loss: 1.0535, success_rate: 0.170
96m 1s (- 92m 15s) (10200 51%) train loss: 0.7543, val_seen loss: 0.9018, success_rate: 0.344, val_unseen loss: 1.0400, success_rate: 0.220
96m 56s (- 91m 17s) (10300 51%) train loss: 0.7528, val_seen loss: 0.9010, success_rate: 0.341, val_unseen loss: 1.0510, success_rate: 0.198
97m 51s (- 90m 19s) (10400 52%) train loss: 0.7534, val_seen loss: 0.8899, success_rate: 0.336, val_unseen loss: 1.0505, success_rate: 0.194
98m 45s (- 89m 21s) (10500 52%) train loss: 0.7518, val_seen loss: 0.8671, success_rate: 0.347, val_unseen loss: 1.0381, success_rate: 0.194
99m 37s (- 88m 20s) (10600 53%) train loss: 0.7503, val_seen loss: 0.8713, success_rate: 0.357, val_unseen loss: 1.0519, success_rate: 0.178
100m 34s (- 87m 24s) (10700 53%) train loss: 0.7512, val_seen loss: 0.8674, success_rate: 0.351, val_unseen loss: 1.0396, success_rate: 0.192
101m 30s (- 86m 28s) (10800 54%) train loss: 0.7444, val_seen loss: 0.8950, success_rate: 0.347, val_unseen loss: 1.0521, success_rate: 0.198
102m 24s (- 85m 30s) (10900 54%) train loss: 0.7472, val_seen loss: 0.8853, success_rate: 0.385, val_unseen loss: 1.0438, success_rate: 0.185
103m 18s (- 84m 31s) (11000 55%) train loss: 0.7392, val_seen loss: 0.8932, success_rate: 0.347, val_unseen loss: 1.0607, success_rate: 0.184
104m 14s (- 83m 34s) (11100 55%) train loss: 0.7451, val_seen loss: 0.8782, success_rate: 0.349, val_unseen loss: 1.0457, success_rate: 0.203
105m 12s (- 82m 40s) (11200 56%) train loss: 0.7446, val_seen loss: 0.9067, success_rate: 0.330, val_unseen loss: 1.0504, success_rate: 0.195
106m 7s (- 81m 42s) (11300 56%) train loss: 0.7403, val_seen loss: 0.8882, success_rate: 0.358, val_unseen loss: 1.0721, success_rate: 0.184
107m 1s (- 80m 44s) (11400 56%) train loss: 0.7429, val_seen loss: 0.8980, success_rate: 0.345, val_unseen loss: 1.0622, success_rate: 0.198
107m 56s (- 79m 46s) (11500 57%) train loss: 0.7366, val_seen loss: 0.9068, success_rate: 0.365, val_unseen loss: 1.0748, success_rate: 0.191
108m 52s (- 78m 50s) (11600 57%) train loss: 0.7376, val_seen loss: 0.8950, success_rate: 0.357, val_unseen loss: 1.0781, success_rate: 0.186
109m 46s (- 77m 52s) (11700 58%) train loss: 0.7374, val_seen loss: 0.9211, success_rate: 0.344, val_unseen loss: 1.0930, success_rate: 0.176
110m 40s (- 76m 54s) (11800 59%) train loss: 0.7329, val_seen loss: 0.9184, success_rate: 0.366, val_unseen loss: 1.0831, success_rate: 0.182
111m 34s (- 75m 56s) (11900 59%) train loss: 0.7366, val_seen loss: 0.8962, success_rate: 0.360, val_unseen loss: 1.0683, success_rate: 0.198
112m 28s (- 74m 59s) (12000 60%) train loss: 0.7317, val_seen loss: 0.8839, success_rate: 0.349, val_unseen loss: 1.0616, success_rate: 0.196
113m 22s (- 74m 1s) (12100 60%) train loss: 0.7335, val_seen loss: 0.9194, success_rate: 0.351, val_unseen loss: 1.0674, success_rate: 0.200
114m 18s (- 73m 5s) (12200 61%) train loss: 0.7286, val_seen loss: 0.8827, success_rate: 0.373, val_unseen loss: 1.0894, success_rate: 0.203
115m 15s (- 72m 8s) (12300 61%) train loss: 0.7243, val_seen loss: 0.9072, success_rate: 0.354, val_unseen loss: 1.0653, success_rate: 0.189
116m 8s (- 71m 11s) (12400 62%) train loss: 0.7240, val_seen loss: 0.9004, success_rate: 0.358, val_unseen loss: 1.0954, success_rate: 0.202
117m 2s (- 70m 13s) (12500 62%) train loss: 0.7254, val_seen loss: 0.8901, success_rate: 0.358, val_unseen loss: 1.0721, success_rate: 0.198
117m 58s (- 69m 17s) (12600 63%) train loss: 0.7277, val_seen loss: 0.8970, success_rate: 0.370, val_unseen loss: 1.0578, success_rate: 0.192
118m 52s (- 68m 19s) (12700 63%) train loss: 0.7222, val_seen loss: 0.9077, success_rate: 0.356, val_unseen loss: 1.0813, success_rate: 0.205
119m 47s (- 67m 22s) (12800 64%) train loss: 0.7229, val_seen loss: 0.8931, success_rate: 0.371, val_unseen loss: 1.0803, success_rate: 0.197
120m 41s (- 66m 25s) (12900 64%) train loss: 0.7246, val_seen loss: 0.9014, success_rate: 0.353, val_unseen loss: 1.0928, success_rate: 0.203
121m 34s (- 65m 27s) (13000 65%) train loss: 0.7194, val_seen loss: 0.9148, success_rate: 0.361, val_unseen loss: 1.0884, success_rate: 0.201
122m 28s (- 64m 30s) (13100 65%) train loss: 0.7167, val_seen loss: 0.8922, success_rate: 0.349, val_unseen loss: 1.0960, success_rate: 0.189
123m 21s (- 63m 33s) (13200 66%) train loss: 0.7144, val_seen loss: 0.8940, success_rate: 0.357, val_unseen loss: 1.0668, success_rate: 0.192
124m 15s (- 62m 35s) (13300 66%) train loss: 0.7150, val_seen loss: 0.8965, success_rate: 0.372, val_unseen loss: 1.0656, success_rate: 0.192
125m 10s (- 61m 39s) (13400 67%) train loss: 0.7107, val_seen loss: 0.9039, success_rate: 0.357, val_unseen loss: 1.0810, success_rate: 0.191
126m 4s (- 60m 42s) (13500 67%) train loss: 0.7122, val_seen loss: 0.9002, success_rate: 0.359, val_unseen loss: 1.0944, success_rate: 0.188
126m 57s (- 59m 44s) (13600 68%) train loss: 0.7116, val_seen loss: 0.9061, success_rate: 0.347, val_unseen loss: 1.0869, success_rate: 0.207
127m 50s (- 58m 47s) (13700 68%) train loss: 0.7123, val_seen loss: 0.8917, success_rate: 0.339, val_unseen loss: 1.0898, success_rate: 0.194
128m 42s (- 57m 49s) (13800 69%) train loss: 0.7084, val_seen loss: 0.9066, success_rate: 0.349, val_unseen loss: 1.1071, success_rate: 0.209
129m 36s (- 56m 52s) (13900 69%) train loss: 0.7091, val_seen loss: 0.8945, success_rate: 0.365, val_unseen loss: 1.1025, success_rate: 0.198
130m 29s (- 55m 55s) (14000 70%) train loss: 0.6991, val_seen loss: 0.9162, success_rate: 0.368, val_unseen loss: 1.1144, success_rate: 0.203
131m 23s (- 54m 58s) (14100 70%) train loss: 0.7023, val_seen loss: 0.9109, success_rate: 0.356, val_unseen loss: 1.1086, success_rate: 0.193
132m 16s (- 54m 1s) (14200 71%) train loss: 0.7047, val_seen loss: 0.8942, success_rate: 0.373, val_unseen loss: 1.0992, success_rate: 0.191
133m 14s (- 53m 6s) (14300 71%) train loss: 0.7009, val_seen loss: 0.9264, success_rate: 0.358, val_unseen loss: 1.1051, success_rate: 0.193
134m 6s (- 52m 9s) (14400 72%) train loss: 0.6973, val_seen loss: 0.9295, success_rate: 0.362, val_unseen loss: 1.1122, success_rate: 0.204
135m 1s (- 51m 12s) (14500 72%) train loss: 0.7010, val_seen loss: 0.9079, success_rate: 0.356, val_unseen loss: 1.1073, success_rate: 0.197
135m 54s (- 50m 15s) (14600 73%) train loss: 0.6967, val_seen loss: 0.8886, success_rate: 0.362, val_unseen loss: 1.0985, success_rate: 0.176
136m 47s (- 49m 19s) (14700 73%) train loss: 0.6947, val_seen loss: 0.8931, success_rate: 0.373, val_unseen loss: 1.0902, success_rate: 0.209
137m 41s (- 48m 22s) (14800 74%) train loss: 0.6959, val_seen loss: 0.9151, success_rate: 0.378, val_unseen loss: 1.1437, success_rate: 0.206
138m 35s (- 47m 26s) (14900 74%) train loss: 0.6949, val_seen loss: 0.9283, success_rate: 0.382, val_unseen loss: 1.1196, success_rate: 0.198
139m 28s (- 46m 29s) (15000 75%) train loss: 0.6948, val_seen loss: 0.9089, success_rate: 0.375, val_unseen loss: 1.0807, success_rate: 0.183
140m 21s (- 45m 32s) (15100 75%) train loss: 0.6935, val_seen loss: 0.9047, success_rate: 0.344, val_unseen loss: 1.0965, success_rate: 0.203
141m 18s (- 44m 37s) (15200 76%) train loss: 0.6866, val_seen loss: 0.9018, success_rate: 0.360, val_unseen loss: 1.1117, success_rate: 0.195
142m 13s (- 43m 41s) (15300 76%) train loss: 0.6875, val_seen loss: 0.9074, success_rate: 0.374, val_unseen loss: 1.1374, success_rate: 0.210
143m 7s (- 42m 45s) (15400 77%) train loss: 0.6866, val_seen loss: 0.8945, success_rate: 0.375, val_unseen loss: 1.1123, success_rate: 0.201
144m 2s (- 41m 49s) (15500 77%) train loss: 0.6863, val_seen loss: 0.9082, success_rate: 0.358, val_unseen loss: 1.1150, success_rate: 0.206
144m 56s (- 40m 52s) (15600 78%) train loss: 0.6833, val_seen loss: 0.9208, success_rate: 0.354, val_unseen loss: 1.1331, success_rate: 0.203
145m 49s (- 39m 56s) (15700 78%) train loss: 0.6915, val_seen loss: 0.9142, success_rate: 0.367, val_unseen loss: 1.1191, success_rate: 0.189
146m 42s (- 38m 59s) (15800 79%) train loss: 0.6801, val_seen loss: 0.9197, success_rate: 0.371, val_unseen loss: 1.1218, success_rate: 0.205
147m 35s (- 38m 3s) (15900 79%) train loss: 0.6817, val_seen loss: 0.9207, success_rate: 0.353, val_unseen loss: 1.1430, success_rate: 0.201
148m 28s (- 37m 7s) (16000 80%) train loss: 0.6778, val_seen loss: 0.9473, success_rate: 0.374, val_unseen loss: 1.1465, success_rate: 0.191
149m 14s (- 36m 9s) (16100 80%) train loss: 0.6774, val_seen loss: 0.9143, success_rate: 0.364, val_unseen loss: 1.1209, success_rate: 0.188
149m 56s (- 35m 10s) (16200 81%) train loss: 0.6780, val_seen loss: 0.9211, success_rate: 0.355, val_unseen loss: 1.1552, success_rate: 0.203
150m 39s (- 34m 12s) (16300 81%) train loss: 0.6780, val_seen loss: 0.9243, success_rate: 0.375, val_unseen loss: 1.1461, success_rate: 0.208
151m 30s (- 33m 15s) (16400 82%) train loss: 0.6717, val_seen loss: 0.9078, success_rate: 0.346, val_unseen loss: 1.1228, success_rate: 0.204
152m 26s (- 32m 20s) (16500 82%) train loss: 0.6728, val_seen loss: 0.9251, success_rate: 0.363, val_unseen loss: 1.1478, success_rate: 0.195
153m 20s (- 31m 24s) (16600 83%) train loss: 0.6729, val_seen loss: 0.9255, success_rate: 0.364, val_unseen loss: 1.1403, success_rate: 0.204
