Loading image features from img_features/ResNet-152-imagenet.tsv
Loading navigation graphs for 61 scans
R2RBatch loaded with 14039 instructions, using splits: train
Loading image features from img_features/ResNet-152-imagenet.tsv
Loading navigation graphs for 56 scans
R2RBatch loaded with 1021 instructions, using splits: val_seen
Loading image features from img_features/ResNet-152-imagenet.tsv
Loading navigation graphs for 11 scans
R2RBatch loaded with 2349 instructions, using splits: val_unseen
/home/intern/miniconda3/envs/r2r_v2/lib/python3.6/site-packages/torch/nn/modules/rnn.py:46: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.5 and num_layers=1
  "num_layers={}".format(dropout, num_layers))
Training with sample feedback
47m 2s (- 153m 7s) (4700 23%) train loss: 0.8336, val_seen loss: 0.9105, success_rate: 0.222, val_unseen loss: 0.9812, success_rate: 0.129
48m 0s (- 152m 2s) (4800 24%) train loss: 0.8266, val_seen loss: 0.8801, success_rate: 0.230, val_unseen loss: 0.9632, success_rate: 0.145
48m 59s (- 150m 56s) (4900 24%) train loss: 0.8287, val_seen loss: 0.8593, success_rate: 0.262, val_unseen loss: 0.9581, success_rate: 0.168
49m 57s (- 149m 52s) (5000 25%) train loss: 0.8264, val_seen loss: 0.8730, success_rate: 0.259, val_unseen loss: 0.9600, success_rate: 0.175
50m 59s (- 148m 57s) (5100 25%) train loss: 0.8254, val_seen loss: 0.8764, success_rate: 0.262, val_unseen loss: 0.9627, success_rate: 0.150
51m 57s (- 147m 54s) (5200 26%) train loss: 0.8259, val_seen loss: 0.8633, success_rate: 0.275, val_unseen loss: 0.9697, success_rate: 0.176
52m 56s (- 146m 49s) (5300 26%) train loss: 0.8206, val_seen loss: 0.8756, success_rate: 0.267, val_unseen loss: 0.9701, success_rate: 0.175
53m 51s (- 145m 38s) (5400 27%) train loss: 0.8210, val_seen loss: 0.8726, success_rate: 0.257, val_unseen loss: 0.9700, success_rate: 0.172
54m 51s (- 144m 38s) (5500 27%) train loss: 0.8199, val_seen loss: 0.8894, success_rate: 0.256, val_unseen loss: 0.9913, success_rate: 0.155
55m 49s (- 143m 33s) (5600 28%) train loss: 0.8176, val_seen loss: 0.8745, success_rate: 0.278, val_unseen loss: 0.9696, success_rate: 0.180
56m 48s (- 142m 30s) (5700 28%) train loss: 0.8120, val_seen loss: 0.8665, success_rate: 0.279, val_unseen loss: 0.9629, success_rate: 0.174
57m 48s (- 141m 31s) (5800 28%) train loss: 0.8129, val_seen loss: 0.8642, success_rate: 0.266, val_unseen loss: 0.9802, success_rate: 0.147
58m 46s (- 140m 28s) (5900 29%) train loss: 0.8128, val_seen loss: 0.8687, success_rate: 0.286, val_unseen loss: 0.9725, success_rate: 0.179
59m 42s (- 139m 19s) (6000 30%) train loss: 0.8095, val_seen loss: 0.8625, success_rate: 0.298, val_unseen loss: 0.9683, success_rate: 0.171
60m 40s (- 138m 16s) (6100 30%) train loss: 0.8150, val_seen loss: 0.8753, success_rate: 0.285, val_unseen loss: 0.9823, success_rate: 0.178
61m 36s (- 137m 8s) (6200 31%) train loss: 0.8102, val_seen loss: 0.8624, success_rate: 0.272, val_unseen loss: 0.9552, success_rate: 0.171
62m 32s (- 136m 0s) (6300 31%) train loss: 0.8036, val_seen loss: 0.8702, success_rate: 0.283, val_unseen loss: 0.9852, success_rate: 0.190
63m 33s (- 135m 3s) (6400 32%) train loss: 0.8063, val_seen loss: 0.8847, success_rate: 0.286, val_unseen loss: 0.9938, success_rate: 0.185
64m 29s (- 133m 56s) (6500 32%) train loss: 0.8028, val_seen loss: 0.8803, success_rate: 0.288, val_unseen loss: 0.9722, success_rate: 0.173
65m 24s (- 132m 48s) (6600 33%) train loss: 0.8024, val_seen loss: 0.8639, success_rate: 0.317, val_unseen loss: 0.9820, success_rate: 0.188
66m 22s (- 131m 44s) (6700 33%) train loss: 0.8039, val_seen loss: 0.8755, success_rate: 0.295, val_unseen loss: 0.9850, success_rate: 0.188
67m 21s (- 130m 44s) (6800 34%) train loss: 0.8008, val_seen loss: 0.8731, success_rate: 0.306, val_unseen loss: 0.9821, success_rate: 0.169
68m 16s (- 129m 38s) (6900 34%) train loss: 0.7998, val_seen loss: 0.8934, success_rate: 0.307, val_unseen loss: 1.0060, success_rate: 0.176
69m 12s (- 128m 31s) (7000 35%) train loss: 0.7984, val_seen loss: 0.8884, success_rate: 0.295, val_unseen loss: 0.9909, success_rate: 0.189
70m 9s (- 127m 27s) (7100 35%) train loss: 0.7958, val_seen loss: 0.8802, success_rate: 0.312, val_unseen loss: 0.9942, success_rate: 0.183
71m 11s (- 126m 33s) (7200 36%) train loss: 0.7937, val_seen loss: 0.8770, success_rate: 0.297, val_unseen loss: 0.9968, success_rate: 0.189
72m 12s (- 125m 36s) (7300 36%) train loss: 0.7919, val_seen loss: 0.8794, success_rate: 0.301, val_unseen loss: 1.0034, success_rate: 0.198
73m 9s (- 124m 33s) (7400 37%) train loss: 0.7905, val_seen loss: 0.8783, success_rate: 0.327, val_unseen loss: 1.0087, success_rate: 0.193
74m 6s (- 123m 31s) (7500 37%) train loss: 0.7899, val_seen loss: 0.8706, success_rate: 0.313, val_unseen loss: 0.9967, success_rate: 0.176
75m 6s (- 122m 33s) (7600 38%) train loss: 0.7880, val_seen loss: 0.8982, success_rate: 0.316, val_unseen loss: 1.0240, success_rate: 0.201
76m 2s (- 121m 27s) (7700 38%) train loss: 0.7832, val_seen loss: 0.8645, success_rate: 0.321, val_unseen loss: 0.9904, success_rate: 0.186
76m 59s (- 120m 25s) (7800 39%) train loss: 0.7960, val_seen loss: 0.8618, success_rate: 0.341, val_unseen loss: 0.9972, success_rate: 0.187
77m 57s (- 119m 24s) (7900 39%) train loss: 0.7852, val_seen loss: 0.8722, success_rate: 0.324, val_unseen loss: 0.9922, success_rate: 0.185
78m 55s (- 118m 22s) (8000 40%) train loss: 0.7846, val_seen loss: 0.8732, success_rate: 0.325, val_unseen loss: 1.0111, success_rate: 0.189
79m 50s (- 117m 17s) (8100 40%) train loss: 0.7856, val_seen loss: 0.8704, success_rate: 0.336, val_unseen loss: 1.0187, success_rate: 0.182
80m 45s (- 116m 13s) (8200 41%) train loss: 0.7800, val_seen loss: 0.8735, success_rate: 0.315, val_unseen loss: 1.0232, success_rate: 0.186
81m 44s (- 115m 13s) (8300 41%) train loss: 0.7820, val_seen loss: 0.8811, success_rate: 0.322, val_unseen loss: 1.0277, success_rate: 0.199
82m 44s (- 114m 15s) (8400 42%) train loss: 0.7779, val_seen loss: 0.8991, success_rate: 0.342, val_unseen loss: 1.0246, success_rate: 0.201
83m 42s (- 113m 14s) (8500 42%) train loss: 0.7768, val_seen loss: 0.8754, success_rate: 0.325, val_unseen loss: 1.0314, success_rate: 0.194
84m 38s (- 112m 12s) (8600 43%) train loss: 0.7764, val_seen loss: 0.8934, success_rate: 0.355, val_unseen loss: 1.0236, success_rate: 0.203
85m 37s (- 111m 13s) (8700 43%) train loss: 0.7734, val_seen loss: 0.8821, success_rate: 0.334, val_unseen loss: 1.0169, success_rate: 0.178
86m 33s (- 110m 9s) (8800 44%) train loss: 0.7729, val_seen loss: 0.8871, success_rate: 0.326, val_unseen loss: 1.0361, success_rate: 0.180
87m 28s (- 109m 5s) (8900 44%) train loss: 0.7679, val_seen loss: 0.8644, success_rate: 0.341, val_unseen loss: 1.0101, success_rate: 0.191
88m 24s (- 108m 3s) (9000 45%) train loss: 0.7738, val_seen loss: 0.8692, success_rate: 0.330, val_unseen loss: 1.0219, success_rate: 0.194
89m 19s (- 107m 0s) (9100 45%) train loss: 0.7723, val_seen loss: 0.8881, success_rate: 0.341, val_unseen loss: 1.0383, success_rate: 0.169
90m 15s (- 105m 57s) (9200 46%) train loss: 0.7690, val_seen loss: 0.8646, success_rate: 0.334, val_unseen loss: 1.0098, success_rate: 0.201
91m 11s (- 104m 54s) (9300 46%) train loss: 0.7627, val_seen loss: 0.8672, success_rate: 0.317, val_unseen loss: 1.0219, success_rate: 0.185
92m 6s (- 103m 51s) (9400 47%) train loss: 0.7637, val_seen loss: 0.8844, success_rate: 0.350, val_unseen loss: 1.0383, success_rate: 0.216
93m 2s (- 102m 49s) (9500 47%) train loss: 0.7644, val_seen loss: 0.8846, success_rate: 0.354, val_unseen loss: 1.0119, success_rate: 0.195
93m 58s (- 101m 48s) (9600 48%) train loss: 0.7629, val_seen loss: 0.9058, success_rate: 0.335, val_unseen loss: 1.0483, success_rate: 0.175
94m 54s (- 100m 46s) (9700 48%) train loss: 0.7677, val_seen loss: 0.8929, success_rate: 0.332, val_unseen loss: 1.0324, success_rate: 0.196
95m 51s (- 99m 46s) (9800 49%) train loss: 0.7622, val_seen loss: 0.8687, success_rate: 0.341, val_unseen loss: 1.0333, success_rate: 0.193
96m 46s (- 98m 43s) (9900 49%) train loss: 0.7586, val_seen loss: 0.8906, success_rate: 0.343, val_unseen loss: 1.0515, success_rate: 0.194
97m 41s (- 97m 41s) (10000 50%) train loss: 0.7585, val_seen loss: 0.8856, success_rate: 0.325, val_unseen loss: 1.0453, success_rate: 0.196
98m 35s (- 96m 37s) (10100 50%) train loss: 0.7630, val_seen loss: 0.8774, success_rate: 0.333, val_unseen loss: 1.0535, success_rate: 0.170
99m 31s (- 95m 37s) (10200 51%) train loss: 0.7543, val_seen loss: 0.9018, success_rate: 0.344, val_unseen loss: 1.0400, success_rate: 0.220
100m 17s (- 94m 27s) (10300 51%) train loss: 0.7528, val_seen loss: 0.9010, success_rate: 0.341, val_unseen loss: 1.0510, success_rate: 0.198
101m 2s (- 93m 15s) (10400 52%) train loss: 0.7534, val_seen loss: 0.8899, success_rate: 0.336, val_unseen loss: 1.0505, success_rate: 0.194
101m 45s (- 92m 4s) (10500 52%) train loss: 0.7518, val_seen loss: 0.8671, success_rate: 0.347, val_unseen loss: 1.0381, success_rate: 0.194
102m 29s (- 90m 53s) (10600 53%) train loss: 0.7503, val_seen loss: 0.8713, success_rate: 0.357, val_unseen loss: 1.0519, success_rate: 0.178
103m 17s (- 89m 46s) (10700 53%) train loss: 0.7512, val_seen loss: 0.8674, success_rate: 0.351, val_unseen loss: 1.0396, success_rate: 0.192
104m 14s (- 88m 47s) (10800 54%) train loss: 0.7444, val_seen loss: 0.8950, success_rate: 0.347, val_unseen loss: 1.0521, success_rate: 0.198
105m 8s (- 87m 47s) (10900 54%) train loss: 0.7472, val_seen loss: 0.8853, success_rate: 0.385, val_unseen loss: 1.0438, success_rate: 0.185
106m 3s (- 86m 46s) (11000 55%) train loss: 0.7392, val_seen loss: 0.8932, success_rate: 0.347, val_unseen loss: 1.0607, success_rate: 0.184
106m 59s (- 85m 46s) (11100 55%) train loss: 0.7451, val_seen loss: 0.8782, success_rate: 0.349, val_unseen loss: 1.0457, success_rate: 0.203
107m 55s (- 84m 47s) (11200 56%) train loss: 0.7446, val_seen loss: 0.9067, success_rate: 0.330, val_unseen loss: 1.0504, success_rate: 0.195
108m 49s (- 83m 47s) (11300 56%) train loss: 0.7403, val_seen loss: 0.8882, success_rate: 0.358, val_unseen loss: 1.0721, success_rate: 0.184
109m 44s (- 82m 47s) (11400 56%) train loss: 0.7429, val_seen loss: 0.8980, success_rate: 0.345, val_unseen loss: 1.0622, success_rate: 0.198
110m 38s (- 81m 47s) (11500 57%) train loss: 0.7366, val_seen loss: 0.9068, success_rate: 0.365, val_unseen loss: 1.0748, success_rate: 0.191
111m 33s (- 80m 46s) (11600 57%) train loss: 0.7376, val_seen loss: 0.8950, success_rate: 0.357, val_unseen loss: 1.0781, success_rate: 0.186
112m 30s (- 79m 48s) (11700 58%) train loss: 0.7374, val_seen loss: 0.9211, success_rate: 0.344, val_unseen loss: 1.0930, success_rate: 0.176
113m 24s (- 78m 48s) (11800 59%) train loss: 0.7329, val_seen loss: 0.9184, success_rate: 0.366, val_unseen loss: 1.0831, success_rate: 0.182
114m 19s (- 77m 48s) (11900 59%) train loss: 0.7366, val_seen loss: 0.8962, success_rate: 0.360, val_unseen loss: 1.0683, success_rate: 0.198
115m 12s (- 76m 48s) (12000 60%) train loss: 0.7317, val_seen loss: 0.8839, success_rate: 0.349, val_unseen loss: 1.0616, success_rate: 0.196
116m 5s (- 75m 47s) (12100 60%) train loss: 0.7335, val_seen loss: 0.9194, success_rate: 0.351, val_unseen loss: 1.0674, success_rate: 0.200
117m 0s (- 74m 48s) (12200 61%) train loss: 0.7286, val_seen loss: 0.8827, success_rate: 0.373, val_unseen loss: 1.0894, success_rate: 0.203
117m 54s (- 73m 48s) (12300 61%) train loss: 0.7243, val_seen loss: 0.9072, success_rate: 0.354, val_unseen loss: 1.0653, success_rate: 0.189
118m 48s (- 72m 49s) (12400 62%) train loss: 0.7240, val_seen loss: 0.9004, success_rate: 0.358, val_unseen loss: 1.0954, success_rate: 0.202
119m 42s (- 71m 49s) (12500 62%) train loss: 0.7254, val_seen loss: 0.8901, success_rate: 0.358, val_unseen loss: 1.0721, success_rate: 0.198
120m 37s (- 70m 50s) (12600 63%) train loss: 0.7277, val_seen loss: 0.8970, success_rate: 0.370, val_unseen loss: 1.0578, success_rate: 0.192
121m 32s (- 69m 51s) (12700 63%) train loss: 0.7222, val_seen loss: 0.9077, success_rate: 0.356, val_unseen loss: 1.0813, success_rate: 0.205
122m 26s (- 68m 52s) (12800 64%) train loss: 0.7229, val_seen loss: 0.8931, success_rate: 0.371, val_unseen loss: 1.0803, success_rate: 0.197
123m 21s (- 67m 53s) (12900 64%) train loss: 0.7246, val_seen loss: 0.9014, success_rate: 0.353, val_unseen loss: 1.0928, success_rate: 0.203
124m 17s (- 66m 55s) (13000 65%) train loss: 0.7194, val_seen loss: 0.9148, success_rate: 0.361, val_unseen loss: 1.0884, success_rate: 0.201
125m 12s (- 65m 56s) (13100 65%) train loss: 0.7167, val_seen loss: 0.8922, success_rate: 0.349, val_unseen loss: 1.0960, success_rate: 0.189
126m 7s (- 64m 58s) (13200 66%) train loss: 0.7144, val_seen loss: 0.8940, success_rate: 0.357, val_unseen loss: 1.0668, success_rate: 0.192
127m 2s (- 63m 59s) (13300 66%) train loss: 0.7150, val_seen loss: 0.8965, success_rate: 0.372, val_unseen loss: 1.0656, success_rate: 0.192
127m 58s (- 63m 1s) (13400 67%) train loss: 0.7107, val_seen loss: 0.9039, success_rate: 0.357, val_unseen loss: 1.0810, success_rate: 0.191
128m 53s (- 62m 3s) (13500 67%) train loss: 0.7122, val_seen loss: 0.9002, success_rate: 0.359, val_unseen loss: 1.0944, success_rate: 0.188
129m 47s (- 61m 4s) (13600 68%) train loss: 0.7116, val_seen loss: 0.9061, success_rate: 0.347, val_unseen loss: 1.0869, success_rate: 0.207
130m 41s (- 60m 5s) (13700 68%) train loss: 0.7123, val_seen loss: 0.8917, success_rate: 0.339, val_unseen loss: 1.0898, success_rate: 0.194
131m 35s (- 59m 7s) (13800 69%) train loss: 0.7084, val_seen loss: 0.9066, success_rate: 0.349, val_unseen loss: 1.1071, success_rate: 0.209
132m 30s (- 58m 8s) (13900 69%) train loss: 0.7091, val_seen loss: 0.8945, success_rate: 0.365, val_unseen loss: 1.1025, success_rate: 0.198
133m 24s (- 57m 10s) (14000 70%) train loss: 0.6991, val_seen loss: 0.9162, success_rate: 0.368, val_unseen loss: 1.1144, success_rate: 0.203
134m 19s (- 56m 12s) (14100 70%) train loss: 0.7023, val_seen loss: 0.9109, success_rate: 0.356, val_unseen loss: 1.1086, success_rate: 0.193
135m 12s (- 55m 13s) (14200 71%) train loss: 0.7047, val_seen loss: 0.8942, success_rate: 0.373, val_unseen loss: 1.0992, success_rate: 0.191
136m 6s (- 54m 15s) (14300 71%) train loss: 0.7009, val_seen loss: 0.9264, success_rate: 0.358, val_unseen loss: 1.1051, success_rate: 0.193
137m 2s (- 53m 17s) (14400 72%) train loss: 0.6973, val_seen loss: 0.9295, success_rate: 0.362, val_unseen loss: 1.1122, success_rate: 0.204
137m 57s (- 52m 19s) (14500 72%) train loss: 0.7010, val_seen loss: 0.9079, success_rate: 0.356, val_unseen loss: 1.1073, success_rate: 0.197
138m 54s (- 51m 22s) (14600 73%) train loss: 0.6967, val_seen loss: 0.8886, success_rate: 0.362, val_unseen loss: 1.0985, success_rate: 0.176
139m 49s (- 50m 24s) (14700 73%) train loss: 0.6947, val_seen loss: 0.8931, success_rate: 0.373, val_unseen loss: 1.0902, success_rate: 0.209
140m 43s (- 49m 26s) (14800 74%) train loss: 0.6959, val_seen loss: 0.9151, success_rate: 0.378, val_unseen loss: 1.1437, success_rate: 0.206
141m 42s (- 48m 30s) (14900 74%) train loss: 0.6949, val_seen loss: 0.9283, success_rate: 0.382, val_unseen loss: 1.1196, success_rate: 0.198
142m 38s (- 47m 32s) (15000 75%) train loss: 0.6948, val_seen loss: 0.9089, success_rate: 0.375, val_unseen loss: 1.0807, success_rate: 0.183
143m 32s (- 46m 34s) (15100 75%) train loss: 0.6935, val_seen loss: 0.9047, success_rate: 0.344, val_unseen loss: 1.0965, success_rate: 0.203
144m 26s (- 45m 36s) (15200 76%) train loss: 0.6866, val_seen loss: 0.9018, success_rate: 0.360, val_unseen loss: 1.1117, success_rate: 0.195
145m 22s (- 44m 39s) (15300 76%) train loss: 0.6875, val_seen loss: 0.9074, success_rate: 0.374, val_unseen loss: 1.1374, success_rate: 0.210
146m 16s (- 43m 41s) (15400 77%) train loss: 0.6866, val_seen loss: 0.8945, success_rate: 0.375, val_unseen loss: 1.1123, success_rate: 0.201
147m 11s (- 42m 43s) (15500 77%) train loss: 0.6863, val_seen loss: 0.9082, success_rate: 0.358, val_unseen loss: 1.1150, success_rate: 0.206
148m 5s (- 41m 46s) (15600 78%) train loss: 0.6833, val_seen loss: 0.9208, success_rate: 0.354, val_unseen loss: 1.1331, success_rate: 0.203
148m 59s (- 40m 48s) (15700 78%) train loss: 0.6915, val_seen loss: 0.9142, success_rate: 0.367, val_unseen loss: 1.1191, success_rate: 0.189
149m 55s (- 39m 51s) (15800 79%) train loss: 0.6801, val_seen loss: 0.9197, success_rate: 0.371, val_unseen loss: 1.1218, success_rate: 0.205
150m 54s (- 38m 54s) (15900 79%) train loss: 0.6817, val_seen loss: 0.9207, success_rate: 0.353, val_unseen loss: 1.1430, success_rate: 0.201
151m 48s (- 37m 57s) (16000 80%) train loss: 0.6778, val_seen loss: 0.9473, success_rate: 0.374, val_unseen loss: 1.1465, success_rate: 0.191
152m 42s (- 36m 59s) (16100 80%) train loss: 0.6774, val_seen loss: 0.9143, success_rate: 0.364, val_unseen loss: 1.1209, success_rate: 0.188
153m 40s (- 36m 2s) (16200 81%) train loss: 0.6780, val_seen loss: 0.9211, success_rate: 0.355, val_unseen loss: 1.1552, success_rate: 0.203
154m 34s (- 35m 5s) (16300 81%) train loss: 0.6780, val_seen loss: 0.9243, success_rate: 0.375, val_unseen loss: 1.1461, success_rate: 0.208
155m 29s (- 34m 8s) (16400 82%) train loss: 0.6717, val_seen loss: 0.9078, success_rate: 0.346, val_unseen loss: 1.1228, success_rate: 0.204
156m 24s (- 33m 10s) (16500 82%) train loss: 0.6728, val_seen loss: 0.9251, success_rate: 0.363, val_unseen loss: 1.1478, success_rate: 0.195
157m 18s (- 32m 13s) (16600 83%) train loss: 0.6729, val_seen loss: 0.9255, success_rate: 0.364, val_unseen loss: 1.1403, success_rate: 0.204
158m 14s (- 31m 16s) (16700 83%) train loss: 0.6720, val_seen loss: 0.9330, success_rate: 0.374, val_unseen loss: 1.1428, success_rate: 0.198
159m 15s (- 30m 20s) (16800 84%) train loss: 0.6740, val_seen loss: 0.9220, success_rate: 0.350, val_unseen loss: 1.1146, success_rate: 0.189
160m 13s (- 29m 23s) (16900 84%) train loss: 0.6681, val_seen loss: 0.9675, success_rate: 0.332, val_unseen loss: 1.1597, success_rate: 0.188
161m 8s (- 28m 26s) (17000 85%) train loss: 0.6667, val_seen loss: 0.9079, success_rate: 0.361, val_unseen loss: 1.1359, success_rate: 0.202
